volume1,volume2,volume3,volume4,volume5,returns1,returns2,returns3,returns4,returns5,sma1,sma2,sma3,sma4,sma5,lma1,lma2,lma3,lma4,lma5,rsi1,rsi2,rsi3,rsi4,rsi5,atr1,atr2,atr3,atr4,atr5,trades1,trades2,trades3,trades4,trades5,monday,roll,chicago,flag2,trend_boostDT,trend_boostDTprob,trend_TCdeep,trend_TCdeepprob,trend_NN,trend_NNprob,flag1,range_boostDT,range_boostDTprob,range_TCdeep,range_TCdeepprob,range_NN,range_NNprob
28,17,33,23,101,0,0,0.00102801345470827,0.000513610694393041,0.00205180887576617,38.9360000000001,38.9330000000001,38.9330000000001,38.9310000000001,38.9390000000001,39.0431666666666,39.0416666666667,39.0405833333333,39.03975,39.0396666666666,28.4583488986019,28.4583488986019,54.2429715040611,62.5020177750595,80.0800551765621,0.00999999999999801,0.019999999999996,0.0499999999999972,0.0300000000000011,0.100000000000001,15,10,18,13,59,0,1,0,notrend,notrend,1.14519270937308E-05,notrend,0.171554908156395,notrend,0.130718246102333,range,range,0.999994575977325,range,0.874312520027161,range,0.868498742580414
28,22,30,25,43,-0.000243991705492608,-0.000244051251974131,0.000488042957466739,0.000243932188061624,-0.000243932188061624,40.9750000000002,40.9770000000002,40.9760000000002,40.9780000000002,40.9780000000002,40.9592499999999,40.9598333333333,40.9605833333333,40.9613333333333,40.962,55.3619469756956,47.8042612134234,60.8639907962491,66.054412507514,56.8406809450558,0.0200000000000031,0.019999999999996,0.0300000000000011,0.00999999999999801,0.0200000000000031,19,18,19,16,25,0,1,0,notrend,notrend,0.00197770795784891,notrend,0.225726947188377,notrend,0.271569818258286,range,range,0.998752295970917,range,0.747286796569824,range,0.768758356571198
523,367,415,866,1002,0.00120583639354921,-0.000241050983450286,-0.000482276353693134,-0.00168980124699214,-0.000241633443244016,41.4510000000002,41.4500000000002,41.4500000000002,41.4440000000002,41.4370000000002,41.3916666666666,41.3921666666666,41.3928333333333,41.3933333333333,41.394,65.7499343058815,60.6210925492253,50.9130201229127,30.2143986181355,28.2117931835141,0.0500000000000043,0.0399999999999991,0.0399999999999991,0.0899999999999963,0.0699999999999932,187,148,158,249,356,1,1,1,notrend,notrend,0.00471989158540964,notrend,0.413825273513794,notrend,0.46739250421524,range,range,0.996871590614319,range,0.677292585372925,range,0.792916536331177
307,131,203,98,184,-0.000733765472570092,0,-0.000734304279720988,0.000489596093011357,0.00024470818670963,40.8620000000002,40.8680000000002,40.8710000000002,40.8720000000002,40.8710000000002,40.63475,40.638,40.6410833333334,40.6445,40.6478333333334,54.7194371902081,54.7194371902081,37.9520222715158,50.3488991535701,55.751505623838,0.0600000000000023,0.0200000000000031,0.029999999999994,0.0300000000000011,0.029999999999994,108,75,78,61,79,1,1,0,trend,trend,0.72543078660965,notrend,0.240751519799232,notrend,0.435775965452194,norange,norange,0.286965221166611,range,0.744767665863037,range,0.663026809692383
32,51,21,94,162,0.000511116801313438,0.000255460468881807,-0.00102223366938903,0,-0.000255721776103002,39.1040000000003,39.1100000000003,39.1130000000003,39.1130000000003,39.1070000000003,39.2023333333334,39.2004166666667,39.1979166666667,39.1958333333334,39.1935833333334,63.6516994333437,65.9587383738969,50.338675826007,50.338675826007,46.2484440800039,0.0499999999999972,0.0499999999999972,0.0499999999999972,0.0300000000000011,0.0599999999999952,20,26,14,50,86,1,1,0,notrend,notrend,0.0255316644906998,notrend,0.318919390439987,notrend,0.18180476129055,range,range,0.981290221214294,range,0.72356116771698,range,0.742251813411713
0,3,28,6,9,0,-0.000259437023117925,0.000259437023117925,0.000518672210798155,0.000259235257446644,38.5470000000002,38.5460000000002,38.5460000000002,38.5480000000002,38.5510000000002,38.4911666666664,38.4929166666664,38.4947499999998,38.4966666666664,38.4985833333331,67.2830777975293,37.7011752830607,59.4769153709642,78.1478814486983,82.9489301108299,0,0.00999999999999801,0.019999999999996,0.0200000000000031,0.00999999999999801,0,3,10,4,9,0,1,0,trend,notrend,0.0440816767513752,notrend,0.275656968355179,notrend,0.415212094783783,norange,range,0.966529607772827,range,0.756239175796509,range,0.656390130519867
47,36,12,4,4,-0.000277430990820893,0.000277430990820893,0.00110895492373908,0.000830909894087295,-0.000553863209949323,36.092,36.082,36.081,36.083,36.079,36.2699166666667,36.2675000000001,36.2655000000001,36.2636666666667,36.2617500000001,20.2430219157447,28.4232304337281,52.327437693795,63.5010591295543,53.3183945341566,0.0300000000000011,0.029999999999994,0.0400000000000063,0.029999999999994,0.019999999999996,35,16,10,3,4,0,1,0,trend,notrend,0.232941702008247,notrend,0.422880262136459,trend,0.610434889793396,norange,range,0.797932505607605,range,0.721529603004456,norange,0.364714980125427
298,250,405,183,282,0,-0.000777907468244798,-0.00129785871559962,0,0.000778917344327557,38.7020000000003,38.6750000000003,38.6400000000003,38.6060000000003,38.5810000000003,38.7960833333333,38.7920833333333,38.7880833333333,38.7839166666667,38.7801666666667,19.3875430761281,15.6459912335043,11.2308796055969,11.2308796055969,29.1504404555145,0.0400000000000063,0.0300000000000011,0.0800000000000054,0.0500000000000043,0.0700000000000003,157,114,175,87,134,1,1,1,notrend,notrend,0.00295905978418887,notrend,0.407129287719727,notrend,0.034467201679945,range,range,0.998090207576752,range,0.748302459716797,range,0.825168967247009
155,102,30,117,112,0.00097394699688147,0,0.000486618014468476,0,-0.000973472941319553,41.0980000000002,41.0970000000002,41.0970000000002,41.0950000000002,41.0880000000002,41.1434166666667,41.1435,41.1436666666667,41.1441666666667,41.1438333333333,48.4406051018158,48.4406051018158,58.0710795539518,58.0710795539518,37.2717294959042,0.0500000000000043,0.029999999999994,0.019999999999996,0.0300000000000011,0.0499999999999972,85,50,13,41,32,0,1,0,notrend,notrend,0.00028463127091527,notrend,0.216869175434113,notrend,0.140852227807045,range,range,0.999838888645172,range,0.756772220134735,range,0.779545426368713
20,24,7,37,19,-0.00025147743122611,0,0.000502891637452763,0,-0.000754432325485332,39.7400000000001,39.7440000000001,39.7500000000001,39.7560000000001,39.7590000000001,39.6991666666667,39.6989166666667,39.6989166666667,39.6985,39.6984166666667,59.9021875285416,59.9021875285416,72.1396152725417,72.1396152725417,42.8420586604947,0.0100000000000051,0.00999999999999801,0.0200000000000031,0.0300000000000011,0.0300000000000011,2,15,3,23,9,1,1,1,notrend,notrend,0.000604130327701569,notrend,0.288818389177322,notrend,0.0641128793358803,range,range,0.999643385410309,range,0.774663150310516,range,0.901724517345428
13,22,13,116,19,-0.000250972519826309,0,0,0.00125423320091755,-0.00100326068109124,39.8460000000001,39.8480000000001,39.8490000000001,39.8540000000001,39.8530000000001,39.6204166666667,39.62375,39.6268333333333,39.6304166666667,39.63375,51.9139544561297,51.9139544561297,51.9139544561297,79.523340242057,50.930563815649,0.00999999999999801,0.0200000000000031,0.0100000000000051,0.0899999999999963,0.0399999999999991,8,15,5,59,13,0,1,0,trend,notrend,9.41616672207601E-05,notrend,0.221884712576866,notrend,0.125891536474228,norange,range,0.999949872493744,range,0.743404567241669,range,0.791054427623749
30,37,111,67,60,-0.000240644929569545,0,0.000721761128409604,0.000240471324953528,0.000480769240029488,41.5430000000003,41.5470000000003,41.5520000000003,41.5540000000003,41.5600000000003,41.5873333333333,41.5869166666667,41.5868333333333,41.5868333333333,41.587,57.2239864102327,57.2239864102327,73.5162882508794,77.0737772592645,82.74090404894,0.0200000000000031,0.0200000000000031,0.0400000000000063,0.0200000000000031,0.029999999999994,21,32,54,50,27,0,1,0,notrend,notrend,0.000856836326420307,notrend,0.220997259020805,notrend,0.225372284650803,range,range,0.999484241008759,range,0.748446583747864,range,0.980396151542664
11,16,3,2,6,0,-0.000256114740802893,0,0.00051216390364095,-0.00051216390364095,39.0440000000002,39.0490000000002,39.0510000000002,39.0540000000002,39.0530000000002,38.99675,38.99675,38.9966666666666,38.99675,38.9966666666666,57.6308387860039,47.6673628598733,47.6673628598733,65.4916041749509,46.2418931395084,0,0.00999999999999801,0,0.0200000000000031,0.0200000000000031,6,10,3,2,5,0,1,0,notrend,notrend,0.00347732845693827,notrend,0.210573524236679,notrend,0.105054378509521,range,range,0.997735023498535,range,0.754318237304688,range,0.787250697612762
142,97,142,73,124,-0.000255264838654679,0.000255264838654679,0,-0.000510594854084889,-0.00102197249569302,39.1160000000001,39.1340000000001,39.1510000000001,39.1650000000001,39.1730000000001,39.0429166666667,39.04375,39.0434166666667,39.0428333333333,39.0419166666667,74.4082002708897,76.819411729974,76.819411729974,59.9453292543405,39.0029249660922,0.0500000000000043,0.0799999999999983,0.0500000000000043,0.0500000000000043,0.0599999999999952,55,44,46,45,60,0,1,0,notrend,trend,0.970123827457428,notrend,0.224755898118019,notrend,0.149638965725899,range,norange,0.0276947394013405,range,0.726171255111694,range,0.808249056339264
2,7,2,32,1,0.000254550084103133,0.000254485304846952,-0.000254485304846952,0.000763261708597529,-0.000254355845196841,39.3000000000001,39.2970000000001,39.2930000000001,39.2920000000001,39.2910000000001,39.32375,39.3219166666667,39.32,39.3183333333333,39.3165833333333,44.2906400294984,54.9085847238343,44.5343206745684,67.2337586376787,57.6256951109796,0.00999999999999801,0.00999999999999801,0.00999999999999801,0.0300000000000011,0.00999999999999801,2,1,2,3,1,0,1,0,trend,trend,0.97257924079895,notrend,0.237643748521805,notrend,0.166885375976563,norange,norange,0.0252926647663116,range,0.723963737487793,range,0.712958097457886
10,16,1,4,3,0,0,0,-0.000240529165320691,0.000240529165320691,41.5880000000002,41.5870000000002,41.5860000000002,41.5840000000002,41.5830000000002,41.6318333333333,41.63125,41.6305833333333,41.6296666666666,41.6288333333333,24.8643368987266,24.8643368987266,24.8643368987266,12.6120647525693,45.4598577497175,0,0.00999999999999801,0,0.00999999999999801,0.00999999999999801,8,14,1,4,3,1,1,0,notrend,notrend,0.140255331993103,notrend,0.223530352115631,notrend,0.166956543922424,range,range,0.883845448493958,range,0.811649978160858,range,0.965459644794464
284,618,244,242,503,-0.00096735194967934,-0.000241984272202789,0.00072577721826228,-0.000483792946059491,-0.000726128556653993,41.3530000000003,41.3500000000003,41.3520000000003,41.3470000000003,41.3400000000003,41.36025,41.3590833333333,41.3585,41.3579166666667,41.3575,43.4913167941567,40.0393121541429,53.5559897841062,45.2453215487082,35.2243052907356,0.0499999999999972,0.0399999999999991,0.0499999999999972,0.0300000000000011,0.0500000000000043,124,159,92,98,179,0,1,1,trend,notrend,0.198377937078476,notrend,0.215360760688782,notrend,0.219988390803337,norange,range,0.830544233322144,range,0.68368273973465,range,0.731794953346252
50,38,20,1,7,0.000289813072597678,-0.00232085975947971,-0.000871712971079575,0.000290655430036146,-0.000581395365213844,34.4709999999999,34.4679999999999,34.4629999999999,34.4579999999999,34.4529999999999,34.3684166666667,34.3680833333334,34.3676666666667,34.3671666666667,34.3665000000001,71.6467825000531,36.3705615241494,29.6741127819323,34.5812237540868,29.5423262849941,0.00999999999999801,0.0899999999999963,0.0300000000000011,0.00999999999999801,0.029999999999994,29,21,10,1,7,0,0,0,trend,notrend,0.000891657778993249,notrend,0.28869292140007,notrend,0.40897798538208,norange,range,0.999462068080902,norange,0.26022943854332,range,0.525417327880859
11,5,8,1,3,-0.000500250135494706,-0.000250218942879243,-0.000500625792683618,0.000500625792683618,0.00075046907837395,39.9860000000001,39.9850000000001,39.9840000000001,39.9830000000001,39.9830000000001,39.95125,39.9508333333333,39.9504166666666,39.95025,39.9505833333333,42.7168662338342,38.2516284137814,30.4667546258595,44.3174336910699,59.2126167450553,0.0300000000000011,0.00999999999999801,0.0200000000000031,0.0200000000000031,0.0300000000000011,6,1,5,1,3,0,1,0,notrend,notrend,0.00972399953752756,notrend,0.223593831062317,notrend,0.321988821029663,range,range,0.993279099464417,range,0.748629152774811,range,0.773645102977753
51,9,54,114,24,-0.000240818785028907,0,0,-0.000240876792685807,0.000240876792685807,41.5510000000002,41.5450000000002,41.5400000000002,41.5340000000002,41.5290000000002,41.60075,41.5999166666666,41.5990833333333,41.5981666666666,41.5973333333333,30.2945657443022,30.2945657443022,30.2945657443022,24.3620458822108,38.969419729003,0.00999999999999801,0.00999999999999801,0.0200000000000031,0.0200000000000031,0.0200000000000031,37,7,32,42,18,1,1,0,notrend,notrend,0.00388010079041123,notrend,0.25819343328476,notrend,0.26911923289299,range,range,0.997456848621368,range,0.789962410926819,range,0.914021670818329
28,19,41,29,81,0.000578034698175411,0.000288892100809957,-0.000288892100809957,0.00115506798865939,0.000865426276428494,34.5569999999999,34.5599999999999,34.5669999999999,34.5799999999999,34.5969999999999,34.92375,34.9185833333333,34.91375,34.9098333333333,34.9063333333333,74.4537447814577,77.2137024941654,68.2072109013476,79.7531439060759,84.8099041022619,0.029999999999994,0.019999999999996,0.00999999999999801,0.0399999999999991,0.0399999999999991,20,12,26,24,32,0,0,1,notrend,notrend,0.277924448251724,notrend,0.230383589863777,notrend,0.0746622085571289,range,range,0.754591822624207,range,0.713515162467957,range,0.903495192527771
387,236,147,215,113,0,-0.000482858531834829,-0.000241516726207092,0.00072437525804192,-0.00072437525804192,41.3990000000002,41.4000000000002,41.4020000000002,41.4100000000002,41.4130000000002,41.3923333333334,41.3911666666667,41.39,41.3889166666667,41.3875,65.5515146273612,51.8568966339819,45.9858972355695,61.8308108930605,45.5128215107986,0.0300000000000011,0.0399999999999991,0.0200000000000031,0.0499999999999972,0.0399999999999991,157,100,89,72,36,1,1,1,notrend,notrend,6.56842385069467E-05,notrend,0.217980265617371,notrend,0.327944785356522,range,range,0.999965727329254,range,0.794938027858734,range,0.710464239120483
671,2171,948,550,905,0,0.00141376083868083,-0.000471031567823577,-0.000706963620820122,-0.000471586898624032,42.3670000000002,42.3830000000002,42.3940000000002,42.3990000000002,42.4010000000002,42.2855,42.28675,42.2879166666667,42.289,42.2901666666667,69.0989168636437,80.4846167639993,69.979817523931,56.4678758361154,48.7916250293847,0.0399999999999991,0.0900000000000034,0.0600000000000023,0.0399999999999991,0.0600000000000023,293,769,348,206,282,0,1,1,trend,notrend,0.00161295745056123,notrend,0.151473417878151,notrend,0.292997628450394,norange,range,0.998994052410126,range,0.646267354488373,range,0.984068334102631
31,16,16,12,24,0,-0.000863682218651629,0.000863682218651629,0.000575374008969121,-0.00115107926378766,34.7589999999999,34.7599999999999,34.7609999999999,34.7609999999999,34.7599999999999,34.9890833333333,34.9878333333333,34.9865,34.98525,34.9838333333334,40.29174483928,32.632164997508,45.3337597878488,52.613548400474,39.692714692031,0.0700000000000003,0.0300000000000011,0.0499999999999972,0.0499999999999972,0.0700000000000003,16,10,12,10,14,0,0,0,notrend,notrend,0.059458639472723,notrend,0.249667227268219,notrend,0.330897450447083,range,range,0.953913867473602,norange,0.230931311845779,range,0.735063374042511
44,111,42,74,50,-0.000503524683347134,-0.00050377834818649,0.000755572381998082,-0.000755572381998082,0.00050377834818649,39.7410000000001,39.7300000000001,39.7220000000001,39.7130000000001,39.7070000000001,39.82075,39.819,39.8176666666667,39.8160833333333,39.8146666666667,35.717957458954,28.3818811048528,47.9726135029609,35.952531846482,46.811544411553,0.0500000000000043,0.0300000000000011,0.0500000000000043,0.0600000000000023,0.0399999999999991,24,23,29,20,24,0,1,0,notrend,trend,0.541094660758972,notrend,0.301651030778885,notrend,0.360108852386475,range,norange,0.485377043485641,range,0.743447005748749,range,0.663578510284424
149,33,23,39,31,0.000503524683347134,0,-0.000251730649535542,0,0.000251730649535542,39.7030000000002,39.7060000000002,39.7080000000002,39.7110000000002,39.7150000000002,39.6588333333333,39.6601666666667,39.6614166666667,39.6625833333333,39.664,85.3518842383501,85.3518842383501,62.4968553082292,62.4968553082292,73.2121985106563,0.019999999999996,0.00999999999999801,0.019999999999996,0.00999999999999801,0.0200000000000031,62,18,17,13,13,0,1,0,notrend,notrend,3.6406720028026E-05,notrend,0.218438223004341,notrend,0.233371138572693,range,range,0.999981641769409,range,0.748046278953552,range,0.850116372108459
7,3,6,3,10,0,0.000288975583574214,-0.000288975583574214,0.000866676350651741,0,34.6319999999999,34.6229999999999,34.613,34.614,34.6159999999999,34.76875,34.76725,34.76575,34.7646666666667,34.7635833333333,30.7410251714472,39.0284534383377,34.0488341024665,55.0688739807673,55.0688739807673,0.00999999999999801,0.00999999999999801,0.0399999999999991,0.0300000000000011,0,5,2,6,2,6,1,0,0,trend,trend,0.999997437000275,trend,0.723010957241058,trend,0.893899261951447,norange,norange,1.41997054470266E-06,norange,0.411022305488586,norange,0.0586322210729122
8,130,147,137,140,0,0,0.000240818785028907,-0.000240818785028907,0,41.5260000000002,41.5240000000002,41.5210000000002,41.5210000000002,41.5200000000002,41.5965,41.5956666666667,41.5949166666667,41.5940833333333,41.59325,38.969419729003,38.969419729003,54.8790783286359,41.61878955651,41.61878955651,0,0.0200000000000031,0.0399999999999991,0.0200000000000031,0.019999999999996,5,46,45,50,56,1,1,0,trend,notrend,0.0282297823578119,notrend,0.306623190641403,notrend,0.275362551212311,norange,range,0.979181051254272,range,0.750489354133606,range,0.764402329921722
2,4,0,2,3,-0.00114777630964991,0.000574052828623106,0,0,0,34.8539999999999,34.8559999999999,34.8549999999999,34.8499999999999,34.8449999999999,34.6419166666667,34.6445833333333,34.6474166666667,34.6503333333333,34.6531666666667,48.8689934596386,55.3378912098121,55.3378912098121,55.3378912098121,55.3378912098121,0.0399999999999991,0.0200000000000031,0.0200000000000031,0,0,1,2,0,1,3,0,0,0,trend,trend,0.999999165534973,trend,0.872282266616821,trend,0.88607394695282,norange,norange,4.42541733036705E-07,norange,0.196127206087112,norange,0.101308770477772
113,80,58,55,53,-0.000855310102035212,0.000855310102035212,0.000284940876696282,0.00028485970852099,0.000854092578610022,34.958,34.978,35,35.022,35.04,34.6801666666667,34.6845833333334,34.6894166666667,34.6943333333334,34.6993333333334,73.1253352457491,76.7198039071224,77.9228008991991,79.2343189214457,82.9485086738353,0.109999999999999,0.0599999999999952,0.0499999999999972,0.0300000000000011,0.0799999999999983,71,35,38,28,34,1,0,0,notrend,notrend,0.302715480327606,notrend,0.393536388874054,notrend,0.186589986085892,range,range,0.730307340621948,range,0.614844679832459,range,0.875051915645599
5,0,1,1,5,0.000497141446977878,0,0,-0.000497141446977878,0.000497141446977878,40.2060000000001,40.2110000000001,40.2150000000002,40.2150000000001,40.2170000000001,40.2775,40.2774166666667,40.2773333333334,40.2764166666667,40.2758333333334,69.3287168364084,69.3287168364084,69.3287168364084,47.8012978451391,62.1615559718595,0.0200000000000031,0.0200000000000031,0,0.0200000000000031,0.0300000000000011,3,0,1,1,5,0,1,0,notrend,notrend,0.000238811975577846,notrend,0.213345646858215,notrend,0.16997118294239,range,range,0.999866127967834,range,0.748227834701538,range,0.88789039850235
3,5,2,3,11,0.000822932428831358,0.00054824562776723,-0.00027408524222583,0,0.00027408524222583,36.437,36.442,36.447,36.452,36.457,36.3768333333333,36.3784166666667,36.37975,36.38125,36.3825833333333,73.3526321211928,80.7175735523357,69.0541753495487,69.0541753495487,74.5480465844423,0.0300000000000011,0.0200000000000031,0.0200000000000031,0.0100000000000051,0.0100000000000051,3,5,2,2,7,0,1,0,notrend,notrend,0.0134194595739245,notrend,0.277451127767563,notrend,0.380590379238129,range,range,0.990546107292175,range,0.720910370349884,range,0.762621462345123
51,41,102,91,57,0,0.000526177333897593,0.000262984879884964,0.00052576236752655,-0.000788747247411514,37.9690000000002,37.9810000000002,37.9920000000002,38.0020000000002,38.0050000000002,37.8551666666667,37.8573333333334,37.8593333333334,37.8611666666667,37.8629166666667,75.2625446926404,81.5955988151625,84.0854466753594,88.0404450485266,60.4835377250803,0.019999999999996,0.0300000000000011,0.0499999999999972,0.0300000000000011,0.0399999999999991,27,18,52,41,24,0,1,0,notrend,notrend,0.000567655195482075,notrend,0.214284017682076,notrend,0.106946893036366,range,range,0.999666094779968,range,0.763646900653839,range,0.936877310276031
122,300,37,309,259,0.000960845618001915,0,0.000240067219974271,0.000719856059879564,0.000239836912050428,41.6040000000002,41.6120000000002,41.6220000000002,41.6310000000002,41.6380000000002,41.4738333333333,41.4756666666667,41.4775833333333,41.4795833333333,41.4816666666667,74.2147889147542,74.2147889147542,77.6291307142219,84.9407217544141,86.7103120800715,0.0499999999999972,0.019999999999996,0.00999999999999801,0.0600000000000023,0.0399999999999991,42,114,21,138,124,0,1,0,trend,notrend,0.00532357813790441,notrend,0.208527326583862,notrend,0.0745917335152626,norange,range,0.996447026729584,range,0.732988595962524,range,0.94708526134491
138,10,6,2,3,0,-0.000588581535532207,0.000882742443669038,-0.000294160908136831,-0.000294247464238673,33.9449999999999,33.9539999999999,33.9659999999999,33.9759999999999,33.9779999999999,33.8246666666666,33.8254166666666,33.8265833333333,33.8276666666666,33.8286666666666,80.1562870873052,61.3487990734506,72.9742983689955,65.0081996905492,57.3557125410338,0.00999999999999801,0.0200000000000031,0.0300000000000011,0.0200000000000031,0.0100000000000051,53,8,6,2,3,0,0,0,trend,trend,0.995673954486847,notrend,0.301754713058472,trend,0.607776939868927,norange,norange,0.00359113211743534,range,0.695309937000275,range,0.554165840148926
23,7,2,7,16,0.00177372401754017,-0.000253196608518191,-0.000253260733277028,-0.00076016727339745,0.00076016727339745,39.4520000000001,39.4570000000001,39.4580000000001,39.4570000000001,39.4600000000001,39.5585,39.5579166666667,39.5575,39.5566666666667,39.5560833333333,74.0810202586859,67.1275902998114,60.2191939891302,43.7209642155284,57.8387372317894,0.0700000000000003,0.00999999999999801,0.0100000000000051,0.029999999999994,0.0399999999999991,15,5,2,5,12,0,1,0,notrend,notrend,0.0093846283853054,notrend,0.238042190670967,notrend,0.379045516252518,range,range,0.993527173995972,range,0.728798389434814,range,0.775918245315552
16,10,8,3,7,0.000551876393698247,-0.000275900125905171,0.000827472120032535,0,0.00110223213143312,36.234,36.236,36.241,36.248,36.259,36.20775,36.20875,36.20975,36.2110833333333,36.213,56.9443092315678,51.4842376831643,64.1043077949552,64.1043077949552,76.3549384192205,0.0300000000000011,0.0200000000000031,0.0499999999999972,0.00999999999999801,0.0399999999999991,13,8,4,3,5,0,1,0,trend,notrend,0.00987139716744423,notrend,0.330884337425232,notrend,0.328187376260757,norange,range,0.993171155452728,range,0.753755927085876,range,0.827425718307495
513,463,328,375,292,-0.00141509457576561,0.000943618848031402,-0.000943618848031402,-0.000944510105635565,0.000708466200373348,42.3410000000002,42.3590000000002,42.3690000000002,42.3760000000002,42.3840000000002,42.0584166666666,42.0649166666666,42.0709166666666,42.0769166666666,42.0831666666666,54.2934546596069,62.5377415130086,51.2412285134152,41.9742993280994,50.2257853174925,0.0700000000000003,0.0599999999999952,0.0599999999999952,0.0499999999999972,0.0499999999999972,166,156,122,158,112,0,1,0,trend,trend,0.992943525314331,notrend,0.19987665116787,notrend,0.49708217382431,norange,norange,0.0060219201259315,range,0.718081712722778,range,0.749730110168457
67,11,6,33,3,-0.000240644929569545,0,0.000481231963088913,-0.000481231963088913,0.000481231963088913,41.6130000000003,41.6010000000003,41.5910000000003,41.5790000000003,41.5690000000003,41.6419166666667,41.6420833333334,41.6423333333334,41.6424166666667,41.6427500000001,4.00493027020777E-05,4.00493027020777E-05,33.5239505778645,23.7802896458762,43.759092670414,0.0600000000000023,0.0200000000000031,0.0200000000000031,0.0200000000000031,0.0200000000000031,30,10,6,10,3,0,1,0,notrend,notrend,0.122328095138073,notrend,0.246411114931107,notrend,0.310979872941971,range,range,0.899845123291016,range,0.793958127498627,range,0.948089063167572
395,298,296,1013,496,-0.001006289393092,0.000503271273833317,-0.000755001923368859,-0.00353089900255243,0.00252334224225281,39.7040000000002,39.7070000000002,39.7160000000002,39.7060000000002,39.7120000000002,39.5266666666667,39.5275,39.5281666666667,39.5275833333333,39.5278333333333,62.0814878463875,66.0366636729915,55.4356973173985,28.9387113023838,49.8608497314768,0.0900000000000034,0.0300000000000011,0.0499999999999972,0.149999999999999,0.100000000000001,161,128,165,417,193,0,1,1,notrend,notrend,0.142119839787483,notrend,0.229632124304771,notrend,0.0483127683401108,range,range,0.882168650627136,range,0.638219892978668,range,0.995809435844421
13,10,7,28,66,-0.00142511068725248,0.00170988927382743,0.000284697510819942,-0.00142429877375339,0.00113960126293344,35.0779999999999,35.0909999999999,35.1049999999999,35.1069999999999,35.1089999999999,34.74375,34.7496666666667,34.7556666666667,34.76125,34.7670833333333,43.7080007221544,64.704212927331,67.196581732513,46.9404385263758,59.019366850091,0.0499999999999972,0.0599999999999952,0.0200000000000031,0.0500000000000043,0.0399999999999991,12,7,5,18,26,0,0,0,trend,trend,0.587593853473663,trend,0.849004745483398,trend,0.687191903591156,norange,norange,0.435779958963394,norange,0.210289433598518,norange,0.285201042890549
201,112,58,118,151,-0.00100527779262638,0,-0.00025147743122611,-0.000503144664702582,-0.000503397946698847,39.878,39.866,39.849,39.835,39.812,39.4646666666666,39.4720833333333,39.47975,39.487,39.4940833333333,25.9021578842146,25.9021578842146,24.0578991291162,20.4914308631594,17.3481449737859,0.0899999999999963,0.0399999999999991,0.0200000000000031,0.0300000000000011,0.0599999999999952,81,49,34,59,75,1,1,1,trend,notrend,0.140267580747604,notrend,0.24324905872345,notrend,0.355681747198105,norange,range,0.883834421634674,range,0.801726400852203,range,0.898209810256958
163,194,150,176,170,0.00172989045981398,0.00197336028517547,-0.00024645717931282,0.00172392605187044,0.000492004929974144,40.4610000000003,40.4720000000003,40.4820000000003,40.4980000000003,40.5170000000003,40.4335833333333,40.4345833333333,40.4354166666666,40.43675,40.4381666666666,68.1609916787309,81.2986557848128,76.4774861322889,84.3949057278085,86.0361973817432,0.119999999999997,0.0900000000000034,0.0500000000000043,0.0799999999999983,0.0500000000000043,81,118,93,109,108,0,1,0,notrend,trend,0.80289089679718,notrend,0.290244430303574,trend,0.523024201393127,range,norange,0.203083619475365,range,0.700349271297455,norange,0.426206082105637
6,16,20,13,12,-0.000258631839020751,-0.000776297101995116,0,-0.000517866402044653,0.000258966724222986,38.6470000000002,38.6480000000002,38.6490000000002,38.6470000000002,38.6450000000002,38.6295833333334,38.62975,38.6300833333334,38.6303333333334,38.6304166666667,57.6888785700355,36.3416343916539,36.3416343916539,26.5554650792263,36.9337473125911,0.0100000000000051,0.029999999999994,0.0100000000000051,0.0200000000000031,0.019999999999996,3,5,16,13,9,0,1,0,notrend,notrend,0.278267472982407,notrend,0.233256816864014,notrend,0.352660208940506,range,range,0.754257678985596,range,0.750022232532501,range,0.743591547012329
0,2,11,0,1,0,-0.00180940942007846,-0.000301886794745521,0,0,33.1869999999999,33.185,33.1809999999999,33.173,33.1649999999999,33.0649166666667,33.06575,33.0665,33.06725,33.068,41.9961356355148,14.0331267098206,12.3570689981433,12.3570689981433,12.3570689981433,0,0.0599999999999952,0.0100000000000051,0.0100000000000051,0,0,2,10,0,1,0,0,0,trend,trend,0.999649405479431,trend,0.807554125785828,notrend,0.431985318660736,norange,norange,0.000252857047598809,norange,0.425933450460434,norange,0.329448819160461
170,142,75,144,159,0,0.000253132516223165,0.000253068456367966,-0.000506200972591131,-0.000253196608518191,39.4670000000002,39.4720000000002,39.4810000000002,39.4890000000002,39.4930000000002,39.5333333333333,39.53325,39.5331666666667,39.53225,39.5315833333334,61.3270477667891,65.9089656590483,70.2211565516124,53.6367356919412,46.8717935806465,0.0300000000000011,0.019999999999996,0.0100000000000051,0.0200000000000031,0.0300000000000011,54,47,48,73,54,0,1,1,trend,trend,0.912965834140778,notrend,0.22176618874073,notrend,0.150101691484451,norange,norange,0.0858297720551491,range,0.736990034580231,range,0.810152947902679
