,price,size,ask_price,ask_size,bid_price,bid_size
2016-04-14 00:13:11.995709,,,,35.0,,
2016-04-14 00:13:11.996910,,51.0,,,,
2016-04-14 00:13:12.228533,,,43.41,,,
2016-04-14 00:13:12.229946,,,,2.0,,
2016-04-14 00:13:12.231623,,,,2.0,,
2016-04-14 00:13:12.232757,,33.0,,,,
2016-04-14 00:13:12.233969,,,,,43.42,
2016-04-14 00:13:12.234893,,,,,,5.0
2016-04-14 00:13:12.235718,,,,,,5.0
2016-04-14 00:13:12.237256,,,43.42,,,
2016-04-14 00:13:12.237887,,,,3.0,,
2016-04-14 00:13:12.238685,43.43,,,,,
2016-04-14 00:13:12.239300,,36.0,,,,
2016-04-14 00:13:12.239895,,,,3.0,,
2016-04-14 00:13:12.240503,,36.0,,,,
2016-04-14 00:13:12.463956,,,,9.0,,
2016-04-14 00:13:12.465398,,27.0,,,,
2016-04-14 00:13:13.129611,,,,,,1.0
2016-04-14 00:13:13.364531,,,,8.0,,
2016-04-14 00:13:13.366100,,37.0,,,,
2016-04-14 00:13:13.732098,,,,,43.43,
2016-04-14 00:13:13.733455,,,,,,2.0
2016-04-14 00:13:13.734475,,,,,,2.0
2016-04-14 00:13:13.736527,43.44,,,,,
2016-04-14 00:13:13.737327,,45.0,,,,
2016-04-14 00:13:13.738164,,,,41.0,,
2016-04-14 00:13:13.738900,,45.0,,,,
2016-04-14 00:13:13.967003,,,43.43,,,
2016-04-14 00:13:13.968400,,,,2.0,,
2016-04-14 00:13:13.969434,,,,2.0,,
2016-04-14 00:13:13.970349,,25.0,,,,
2016-04-14 00:13:14.333835,,,43.42,,,
2016-04-14 00:13:14.334599,,,,52.0,,
2016-04-14 00:13:14.335237,,,,52.0,,
2016-04-14 00:13:14.335882,,36.0,,,,
2016-04-14 00:13:14.970396,43.43,,,,,
2016-04-14 00:13:14.971885,,19.0,,,,
2016-04-14 00:13:14.972929,,,,7.0,,
2016-04-14 00:13:14.973883,,19.0,,,,
2016-04-14 00:13:15.437551,,,,18.0,,
2016-04-14 00:13:15.439071,,7.0,,,,
2016-04-14 00:13:15.738770,43.44,,,,,
2016-04-14 00:13:15.740179,,27.0,,,,
2016-04-14 00:13:15.741195,,,,45.0,,
2016-04-14 00:13:15.742159,,27.0,,,,
2016-04-14 00:13:16.040229,,,,,43.44,
2016-04-14 00:13:16.041671,,,,,,1.0
2016-04-14 00:13:16.042750,,,,,,1.0
2016-04-14 00:13:16.044926,,,43.43,,,
2016-04-14 00:13:16.045718,,,,23.0,,
2016-04-14 00:13:16.046629,,,,23.0,,
2016-04-14 00:13:16.047636,,3.0,,,,
2016-04-14 00:13:16.274955,,,,2.0,,
2016-04-14 00:13:16.276471,,7.0,,,,
2016-04-14 00:13:16.277490,,,43.42,,,
2016-04-14 00:13:16.278289,,,,56.0,,
2016-04-14 00:13:16.279216,,,,56.0,,
2016-04-14 00:13:16.280366,,22.0,,,,
2016-04-14 00:13:17.243502,,,,48.0,,
2016-04-14 00:13:17.245184,,17.0,,,,
2016-04-14 00:13:17.478701,,,43.43,,,
2016-04-14 00:13:17.479943,,,,15.0,,
2016-04-14 00:13:17.480929,,,,15.0,,
2016-04-14 00:13:17.481874,,6.0,,,,
2016-04-14 00:13:17.482784,,,,5.0,,
2016-04-14 00:13:17.483512,,22.0,,,,
2016-04-14 00:13:18.146864,,,,,43.43,
2016-04-14 00:13:18.148225,,,,,,1.0
2016-04-14 00:13:18.150344,,,43.42,,,
2016-04-14 00:13:18.151141,,,,41.0,,
2016-04-14 00:13:18.152134,,,,41.0,,
2016-04-14 00:13:18.153387,,33.0,,,,
2016-04-14 00:13:18.948639,,,,28.0,,
2016-04-14 00:13:18.950236,,46.0,,,,
2016-04-14 00:13:19.184105,,,,,,5.0
2016-04-14 00:13:19.450604,,,43.43,,,
2016-04-14 00:13:19.452047,,,,12.0,,
2016-04-14 00:13:19.453402,,,,12.0,,
2016-04-14 00:13:19.454457,,11.0,,,,
2016-04-14 00:13:19.952149,,,,20.0,,
2016-04-14 00:13:19.953683,,7.0,,,,
2016-04-14 00:13:20.186972,,,,26.0,,
2016-04-14 00:13:20.188161,,3.0,,,,
2016-04-14 00:13:20.955464,,,,32.0,,
2016-04-14 00:13:20.956790,,2.0,,,,
2016-04-14 00:13:21.192291,,,,22.0,,
2016-04-14 00:13:21.193231,,14.0,,,,
2016-04-14 00:13:22.193620,,,,18.0,,
2016-04-14 00:13:22.195096,,15.0,,,,
2016-04-14 00:13:22.660336,,,,26.0,,
2016-04-14 00:13:22.661789,,10.0,,,,
2016-04-14 00:13:23.663184,,,,25.0,,
2016-04-14 00:13:23.665977,,16.0,,,,
2016-04-14 00:13:23.899007,,,,,43.44,
2016-04-14 00:13:23.900446,,,,,,5.0
2016-04-14 00:13:23.902503,43.45,,,,,
2016-04-14 00:13:23.903297,,61.0,,,,
2016-04-14 00:13:23.904140,,,,34.0,,
2016-04-14 00:13:23.904871,,61.0,,,,
2016-04-14 00:13:24.565597,43.44,,,,,
2016-04-14 00:13:24.567126,,1.0,,,,
2016-04-14 00:13:24.568291,,,,36.0,,
2016-04-14 00:13:24.569319,,1.0,,,,
2016-04-14 00:13:24.800797,,,,,,3.0
2016-04-14 00:13:24.803345,,,43.44,,,
2016-04-14 00:13:24.804137,,,,2.0,,
2016-04-14 00:13:24.805147,43.45,,,,,
2016-04-14 00:13:24.805893,,62.0,,,,
2016-04-14 00:13:24.806622,,,,2.0,,
2016-04-14 00:13:24.807353,,62.0,,,,
2016-04-14 00:13:25.035442,,,,27.0,,
2016-04-14 00:13:25.037102,,7.0,,,,
2016-04-14 00:13:25.038237,,,,20.0,,
2016-04-14 00:13:25.039164,,1.0,,,,
2016-04-14 00:13:25.970121,,,,34.0,,
2016-04-14 00:13:26.371487,,,,20.0,,
2016-04-14 00:13:26.373339,,5.0,,,,
2016-04-14 00:13:26.606477,,,,5.0,,
2016-04-14 00:13:26.608041,,11.0,,,,
2016-04-14 00:13:26.841826,,,,18.0,,
2016-04-14 00:13:26.843004,,1.0,,,,
2016-04-14 00:13:27.174521,,,,,43.45,
2016-04-14 00:13:27.175592,,,,,,1.0
2016-04-14 00:13:27.176630,,,,,,1.0
2016-04-14 00:13:27.178438,,,43.45,,,
2016-04-14 00:13:27.179722,,,,4.0,,
2016-04-14 00:13:27.181085,43.46,,,,,
2016-04-14 00:13:27.181925,,37.0,,,,
2016-04-14 00:13:27.182818,,,,4.0,,
2016-04-14 00:13:27.183578,,37.0,,,,
2016-04-14 00:13:27.575868,,,43.44,,,
2016-04-14 00:13:27.577230,,,,27.0,,
2016-04-14 00:13:27.578743,43.45,,,,,
2016-04-14 00:13:27.579908,,2.0,,,,
2016-04-14 00:13:27.581094,,,,27.0,,
2016-04-14 00:13:27.582189,,2.0,,,,
2016-04-14 00:13:27.811022,43.46,,,,,
2016-04-14 00:13:27.812908,,46.0,,,,
2016-04-14 00:13:27.814334,,,,32.0,,
2016-04-14 00:13:27.815623,,46.0,,,,
2016-04-14 00:13:28.045988,43.45,,,,,
2016-04-14 00:13:28.047383,,18.0,,,,
2016-04-14 00:13:28.048529,,,,2.0,,
2016-04-14 00:13:28.049487,,18.0,,,,
2016-04-14 00:13:28.280894,,17.0,,,,
2016-04-14 00:13:28.282967,,,,,,6.0
2016-04-14 00:13:28.285272,,,,5.0,,
2016-04-14 00:13:28.286392,,13.0,,,,
2016-04-14 00:13:28.580090,,,,2.0,,
2016-04-14 00:13:28.581620,,14.0,,,,
2016-04-14 00:13:29.483888,,,43.43,,,
2016-04-14 00:13:29.485333,,,,34.0,,
2016-04-14 00:13:29.486790,,,,34.0,,
2016-04-14 00:13:29.487923,,38.0,,,,
2016-04-14 00:13:30.186637,43.44,,,,,
2016-04-14 00:13:30.188021,,2.0,,,,
2016-04-14 00:13:30.189298,,,,31.0,,
2016-04-14 00:13:30.190416,,2.0,,,,
2016-04-14 00:13:32.191799,,,,,43.43,
2016-04-14 00:13:32.192852,,,,,,1.0
2016-04-14 00:13:32.193786,,,,,,1.0
2016-04-14 00:13:32.196074,,,,29.0,,
2016-04-14 00:13:32.197003,,3.0,,,,
2016-04-14 00:13:32.427017,,,,,43.44,
2016-04-14 00:13:32.428703,,,,,,3.0
2016-04-14 00:13:32.429761,,,,,,3.0
2016-04-14 00:13:32.431824,,,43.44,,,
2016-04-14 00:13:32.432850,,,,6.0,,
2016-04-14 00:13:32.433912,43.45,,,,,
2016-04-14 00:13:32.434954,,21.0,,,,
2016-04-14 00:13:32.435832,,,,6.0,,
2016-04-14 00:13:32.436590,,21.0,,,,
2016-04-14 00:13:32.993419,,,43.43,,,
2016-04-14 00:13:32.994576,,,,34.0,,
2016-04-14 00:13:32.995618,,,,34.0,,
2016-04-14 00:13:32.996584,,48.0,,,,
2016-04-14 00:13:33.228757,43.44,,,,,
2016-04-14 00:13:33.229956,,1.0,,,,
2016-04-14 00:13:33.230908,,,,30.0,,
2016-04-14 00:13:33.231943,,1.0,,,,
2016-04-14 00:13:33.698762,43.45,,,,,
2016-04-14 00:13:33.700119,,45.0,,,,
2016-04-14 00:13:33.701214,,,,35.0,,
2016-04-14 00:13:33.702130,,45.0,,,,
2016-04-14 00:13:33.703116,,,43.44,,,
2016-04-14 00:13:33.703903,,,,1.0,,
2016-04-14 00:13:33.704783,,,,1.0,,
2016-04-14 00:13:33.705529,,33.0,,,,
2016-04-14 00:13:33.934052,,,43.43,,,
2016-04-14 00:13:33.935415,,,,30.0,,
2016-04-14 00:13:33.937052,43.44,,,,,
2016-04-14 00:13:33.937958,,2.0,,,,
2016-04-14 00:13:33.938879,,,,30.0,,
2016-04-14 00:13:33.939813,,2.0,,,,
2016-04-14 00:13:34.298403,,,,,,1.0
2016-04-14 00:13:34.799326,,,,28.0,,
2016-04-14 00:13:34.801134,,1.0,,,,
2016-04-14 00:13:35.100156,,,43.44,,,
2016-04-14 00:13:35.101076,,,,4.0,,
2016-04-14 00:13:35.102007,43.45,,,,,
2016-04-14 00:13:35.102936,,25.0,,,,
2016-04-14 00:13:35.103966,,,,4.0,,
2016-04-14 00:13:35.104821,,25.0,,,,
2016-04-14 00:13:36.002757,,,43.43,,,
2016-04-14 00:13:36.003608,,,,42.0,,
2016-04-14 00:13:36.004407,43.44,,,,,
2016-04-14 00:13:36.005034,,1.0,,,,
2016-04-14 00:13:36.005761,,,,42.0,,
2016-04-14 00:13:36.006447,,1.0,,,,
2016-04-14 00:13:36.238059,43.45,,,,,
2016-04-14 00:13:36.239445,,50.0,,,,
2016-04-14 00:13:36.240769,,50.0,,,,
2016-04-14 00:13:37.207176,,51.0,,,,
2016-04-14 00:13:37.508326,43.44,,,,,
2016-04-14 00:13:37.509823,,12.0,,,,
2016-04-14 00:13:37.510951,,,,7.0,,
2016-04-14 00:13:37.511869,,12.0,,,,
2016-04-14 00:13:37.745294,43.45,,,,,
2016-04-14 00:13:37.746206,,48.0,,,,
2016-04-14 00:13:37.747130,,,,32.0,,
2016-04-14 00:13:37.748046,,48.0,,,,
2016-04-14 00:13:37.749025,,,43.44,,,
2016-04-14 00:13:37.749778,,,,1.0,,
2016-04-14 00:13:37.750821,,,,1.0,,
2016-04-14 00:13:37.751584,,38.0,,,,
2016-04-14 00:13:38.211793,,,43.43,,,
2016-04-14 00:13:38.213155,,,,51.0,,
2016-04-14 00:13:38.214457,,,,51.0,,
2016-04-14 00:13:38.215586,,36.0,,,,
2016-04-14 00:13:38.446952,43.44,,,,,
2016-04-14 00:13:38.448261,,1.0,,,,
2016-04-14 00:13:38.449351,,,,26.0,,
2016-04-14 00:13:38.450345,,1.0,,,,
2016-04-14 00:13:38.451489,43.45,,,,,
2016-04-14 00:13:38.452388,,44.0,,,,
2016-04-14 00:13:38.453367,,,,28.0,,
2016-04-14 00:13:38.454167,,44.0,,,,
2016-04-14 00:13:38.681948,,,43.44,,,
2016-04-14 00:13:38.683110,,,,1.0,,
2016-04-14 00:13:38.684242,,,,1.0,,
2016-04-14 00:13:38.685312,,37.0,,,,
2016-04-14 00:13:38.686206,,,,18.0,,
2016-04-14 00:13:38.686937,,4.0,,,,
2016-04-14 00:13:39.616846,,,,15.0,,
2016-04-14 00:13:39.618367,,7.0,,,,
2016-04-14 00:13:40.018041,,,,21.0,,
2016-04-14 00:13:40.019583,,4.0,,,,
2016-04-14 00:13:40.720460,,,,8.0,,
2016-04-14 00:13:40.721655,,9.0,,,,
2016-04-14 00:13:41.322456,,,43.43,,,
2016-04-14 00:13:41.323851,,,,46.0,,
2016-04-14 00:13:41.324969,,,,46.0,,
2016-04-14 00:13:41.326166,,26.0,,,,
2016-04-14 00:13:41.824065,,,43.44,,,
2016-04-14 00:13:41.825450,,,,1.0,,
2016-04-14 00:13:41.826571,,,,1.0,,
2016-04-14 00:13:41.827524,,28.0,,,,
2016-04-14 00:13:42.125231,,,,17.0,,
2016-04-14 00:13:42.126782,,8.0,,,,
2016-04-14 00:13:42.360284,,,,3.0,,
2016-04-14 00:13:42.727238,,,,24.0,,
2016-04-14 00:13:42.728929,,3.0,,,,
2016-04-14 00:13:42.962503,,,,10.0,,
2016-04-14 00:13:42.964197,,9.0,,,,
2016-04-14 00:13:43.830529,,,,12.0,,
2016-04-14 00:13:43.832208,,10.0,,,,
2016-04-14 00:13:44.232952,,,,,43.45,
2016-04-14 00:13:44.234333,,,,,,3.0
2016-04-14 00:13:44.235462,,,,,,3.0
2016-04-14 00:13:44.237366,,,,19.0,,
2016-04-14 00:13:44.238312,,5.0,,,,
2016-04-14 00:13:44.467713,,,,21.0,,
2016-04-14 00:13:44.469618,,1.0,,,,
2016-04-14 00:13:45.034632,43.46,,,,,
2016-04-14 00:13:45.036086,,50.0,,,,
2016-04-14 00:13:45.037147,,,,29.0,,
2016-04-14 00:13:45.038090,,50.0,,,,
2016-04-14 00:13:45.270439,,,,,,4.0
2016-04-14 00:13:45.536235,43.45,,,,,
2016-04-14 00:13:45.537592,,6.0,,,,
2016-04-14 00:13:45.538823,,,,20.0,,
2016-04-14 00:13:45.540171,,6.0,,,,
2016-04-14 00:13:46.538972,,,,26.0,,
2016-04-14 00:13:46.540518,,1.0,,,,
2016-04-14 00:13:46.775826,,,,22.0,,
2016-04-14 00:13:46.776971,,6.0,,,,
2016-04-14 00:13:47.742606,,,,19.0,,
2016-04-14 00:13:47.744313,,7.0,,,,
2016-04-14 00:13:47.977794,,,,25.0,,
2016-04-14 00:13:47.979349,,3.0,,,,
2016-04-14 00:13:48.845973,,,,26.0,,
2016-04-14 00:13:48.847610,,4.0,,,,
2016-04-14 00:13:49.447711,,,,15.0,,
2016-04-14 00:13:49.449104,,7.0,,,,
2016-04-14 00:13:49.949769,,,,,43.44,
2016-04-14 00:13:49.951400,,,,,,4.0
2016-04-14 00:13:49.953446,,,43.43,,,
2016-04-14 00:13:49.954229,,,,54.0,,
2016-04-14 00:13:49.955139,,,,54.0,,
2016-04-14 00:13:49.955948,,37.0,,,,
2016-04-14 00:13:50.184595,43.44,,,,,
2016-04-14 00:13:50.185950,,4.0,,,,
2016-04-14 00:13:50.187026,,,,18.0,,
2016-04-14 00:13:50.187936,,4.0,,,,
2016-04-14 00:13:50.991562,,,,,,1.0
2016-04-14 00:13:50.994087,,,,29.0,,
2016-04-14 00:13:50.994927,,2.0,,,,
2016-04-14 00:13:51.995072,,,,27.0,,
2016-04-14 00:13:52.230343,,,,19.0,,
2016-04-14 00:13:52.231915,,6.0,,,,
2016-04-14 00:13:52.465735,,,,20.0,,
2016-04-14 00:13:52.467050,,4.0,,,,
2016-04-14 00:13:53.401602,43.45,,,,,
2016-04-14 00:13:53.402418,,37.0,,,,
2016-04-14 00:13:53.404314,,,,57.0,,
2016-04-14 00:13:53.405281,,37.0,,,,
2016-04-14 00:13:53.634655,,,43.44,,,
2016-04-14 00:13:53.636025,,,,17.0,,
2016-04-14 00:13:53.637096,,,,17.0,,
2016-04-14 00:13:53.638036,,7.0,,,,
2016-04-14 00:13:53.638964,,,,19.0,,
2016-04-14 00:13:53.639877,,3.0,,,,
2016-04-14 00:13:53.869872,,,,,43.45,
2016-04-14 00:13:53.871007,,,,,,3.0
2016-04-14 00:13:53.871942,,,,,,3.0
2016-04-14 00:13:53.873947,,,43.45,,,
2016-04-14 00:13:53.874567,,,,1.0,,
2016-04-14 00:13:53.875460,43.46,,,,,
2016-04-14 00:13:53.876191,,39.0,,,,
2016-04-14 00:13:53.876945,,,,1.0,,
2016-04-14 00:13:53.877690,,39.0,,,,
2016-04-14 00:13:54.104990,,,,19.0,,
2016-04-14 00:13:54.106574,,8.0,,,,
2016-04-14 00:13:54.340086,,,,17.0,,
2016-04-14 00:13:54.341646,,6.0,,,,
2016-04-14 00:13:54.603982,,,43.44,,,
2016-04-14 00:13:54.605592,,,,61.0,,
2016-04-14 00:13:54.606690,,,,61.0,,
2016-04-14 00:13:54.607907,,14.0,,,,
2016-04-14 00:13:54.838917,,,,,,1.0
2016-04-14 00:13:54.841614,,,43.45,,,
2016-04-14 00:13:54.842317,,,,20.0,,
2016-04-14 00:13:54.843071,,,,20.0,,
2016-04-14 00:13:54.843912,,4.0,,,,
2016-04-14 00:13:55.073700,,,,3.0,,
2016-04-14 00:13:55.074918,,11.0,,,,
2016-04-14 00:13:55.310278,,,43.44,,,
2016-04-14 00:13:55.311491,,,,39.0,,
2016-04-14 00:13:55.312545,43.45,,,,,
2016-04-14 00:13:55.313806,,2.0,,,,
2016-04-14 00:13:55.314959,,,,39.0,,
2016-04-14 00:13:55.315897,,2.0,,,,
2016-04-14 00:13:56.109278,,,,20.0,,
2016-04-14 00:13:56.110865,,5.0,,,,
2016-04-14 00:13:57.112264,,,,17.0,,
2016-04-14 00:13:57.113821,,6.0,,,,
2016-04-14 00:13:57.347915,,,,6.0,,
2016-04-14 00:13:57.349478,,7.0,,,,
2016-04-14 00:13:57.583061,,,,,43.44,
2016-04-14 00:13:57.583885,,,,,,1.0
2016-04-14 00:13:57.585188,,,43.43,,,
2016-04-14 00:13:57.585637,,,,52.0,,
2016-04-14 00:13:57.586198,43.44,,,,,
2016-04-14 00:13:57.586643,,2.0,,,,
2016-04-14 00:13:57.587166,,,,52.0,,
2016-04-14 00:13:57.587643,,2.0,,,,
2016-04-14 00:13:57.588127,,,,21.0,,
2016-04-14 00:13:57.588603,,5.0,,,,
2016-04-14 00:13:58.316474,,,,41.0,,
2016-04-14 00:13:58.318616,,1.0,,,,
2016-04-14 00:13:58.618022,,,,21.0,,
2016-04-14 00:13:58.619558,,6.0,,,,
2016-04-14 00:13:59.219871,,,,,43.43,
2016-04-14 00:13:59.220978,,,,,,6.0
2016-04-14 00:13:59.221932,,,,,,6.0
2016-04-14 00:13:59.223884,,,43.42,,,
2016-04-14 00:13:59.224553,,,,56.0,,
2016-04-14 00:13:59.225370,43.43,,,,,
2016-04-14 00:13:59.226026,,1.0,,,,
2016-04-14 00:13:59.226768,,,,56.0,,
2016-04-14 00:13:59.227422,,1.0,,,,
2016-04-14 00:14:00.022331,,,,19.0,,
2016-04-14 00:14:01.486415,,4.0,,,,
2016-04-14 00:14:01.487369,,,,21.0,,
2016-04-14 00:14:01.488309,,,,12.0,,
2016-04-14 00:14:01.489247,,6.0,,,,
2016-04-14 00:14:01.490167,,,,11.0,,
2016-04-14 00:14:01.491069,,9.0,,,,
2016-04-14 00:14:02.229999,,,,13.0,,
2016-04-14 00:14:02.531299,,,,,,2.0
2016-04-14 00:14:02.533972,,,,59.0,,
2016-04-14 00:14:02.534887,,1.0,,,,
2016-04-14 00:14:02.766431,,,,32.0,,
2016-04-14 00:14:02.768159,,7.0,,,,
2016-04-14 00:14:03.634612,,,,27.0,,
2016-04-14 00:14:03.636149,,11.0,,,,
2016-04-14 00:14:05.641317,,12.0,,,,
2016-04-14 00:14:06.444068,,,,,43.42,
2016-04-14 00:14:06.445432,,,,,,2.0
2016-04-14 00:14:06.447534,,,43.41,,,
2016-04-14 00:14:06.448325,,,,78.0,,
2016-04-14 00:14:06.449317,43.42,,,,,
2016-04-14 00:14:06.450375,,1.0,,,,
2016-04-14 00:14:06.451342,,,,78.0,,
2016-04-14 00:14:06.452259,,1.0,,,,
2016-04-14 00:14:06.678595,,,,36.0,,
2016-04-14 00:14:06.680134,,10.0,,,,
2016-04-14 00:14:06.681138,,,,2.0,,
2016-04-14 00:14:06.682342,,28.0,,,,
2016-04-14 00:14:07.346615,,,,33.0,,
2016-04-14 00:14:07.348143,,8.0,,,,
2016-04-14 00:14:08.350291,,,,55.0,,
2016-04-14 00:14:08.351828,,4.0,,,,
2016-04-14 00:14:08.652036,,,,,,3.0
2016-04-14 00:14:08.654709,,,43.42,,,
2016-04-14 00:14:08.655705,,,,12.0,,
2016-04-14 00:14:08.656763,43.43,,,,,
2016-04-14 00:14:08.657568,,12.0,,,,
2016-04-14 00:14:08.658493,,,,12.0,,
2016-04-14 00:14:08.659404,,12.0,,,,
2016-04-14 00:14:08.886717,,,,24.0,,
2016-04-14 00:14:08.888378,,7.0,,,,
2016-04-14 00:14:08.889458,,,,1.0,,
2016-04-14 00:14:08.890401,,12.0,,,,
2016-04-14 00:14:09.353510,,,43.41,,,
2016-04-14 00:14:09.354889,,,,50.0,,
2016-04-14 00:14:09.355958,,,,50.0,,
2016-04-14 00:14:09.356892,,23.0,,,,
2016-04-14 00:14:09.754889,43.42,,,,,
2016-04-14 00:14:09.756011,,27.0,,,,
2016-04-14 00:14:09.757355,,,,2.0,,
2016-04-14 00:14:09.758376,,27.0,,,,
2016-04-14 00:14:10.291599,,,,11.0,,
2016-04-14 00:14:10.293176,,11.0,,,,
2016-04-14 00:14:11.160224,,,,,43.41,
2016-04-14 00:14:11.161581,,,,,,1.0
2016-04-14 00:14:11.162585,,,,,,1.0
2016-04-14 00:14:11.164768,,,43.4,,,
2016-04-14 00:14:11.165582,,,,73.0,,
2016-04-14 00:14:11.166495,,,,73.0,,
2016-04-14 00:14:11.167304,,22.0,,,,
2016-04-14 00:14:11.395167,43.41,,,,,
2016-04-14 00:14:11.396645,,1.0,,,,
2016-04-14 00:14:11.397798,,1.0,,,,
2016-04-14 00:14:11.398804,,,43.41,,,
2016-04-14 00:14:11.399579,,,,1.0,,
2016-04-14 00:14:11.400561,43.42,,,,,
2016-04-14 00:14:11.401343,,22.0,,,,
2016-04-14 00:14:11.402059,,,,1.0,,
2016-04-14 00:14:11.402792,,22.0,,,,
2016-04-14 00:14:11.630432,,,43.4,,,
2016-04-14 00:14:11.631791,,,,73.0,,
2016-04-14 00:14:11.632867,,,,73.0,,
2016-04-14 00:14:11.633784,,21.0,,,,
2016-04-14 00:14:11.865169,,,43.41,,,
2016-04-14 00:14:11.866577,,,,1.0,,
2016-04-14 00:14:11.867702,,,,1.0,,
2016-04-14 00:14:11.868625,,23.0,,,,
2016-04-14 00:14:12.100174,,,43.4,,,
2016-04-14 00:14:12.101557,,,,75.0,,
2016-04-14 00:14:12.102693,,,,75.0,,
2016-04-14 00:14:12.103610,,24.0,,,,
2016-04-14 00:14:12.335552,,,,,,5.0
2016-04-14 00:14:12.965472,43.41,,,,,
2016-04-14 00:14:12.966881,,39.0,,,,
2016-04-14 00:14:12.967953,,,,8.0,,
2016-04-14 00:14:12.968891,,39.0,,,,
2016-04-14 00:14:13.200931,,,,,43.4,
2016-04-14 00:14:13.202313,,,,,,8.0
2016-04-14 00:14:13.203331,,,,,,8.0
2016-04-14 00:14:13.205295,,,43.39,,,
2016-04-14 00:14:13.206073,,,,23.0,,
2016-04-14 00:14:13.207129,43.4,,,,,
2016-04-14 00:14:13.207802,,9.0,,,,
2016-04-14 00:14:13.208555,,,,23.0,,
2016-04-14 00:14:13.209304,,9.0,,,,
2016-04-14 00:14:13.210046,,,,14.0,,
2016-04-14 00:14:13.210717,,11.0,,,,
2016-04-14 00:14:13.435273,,,,25.0,,
2016-04-14 00:14:13.436850,,9.0,,,,
2016-04-14 00:14:13.437921,,,,1.0,,
2016-04-14 00:14:13.438934,,12.0,,,,
2016-04-14 00:14:13.671068,,,,,43.39,
2016-04-14 00:14:13.672440,,,,,,2.0
2016-04-14 00:14:13.673777,,,,,,2.0
2016-04-14 00:14:13.677027,,,43.38,,,
2016-04-14 00:14:13.678076,,,,48.0,,
2016-04-14 00:14:13.679300,,,,48.0,,
2016-04-14 00:14:13.680384,,30.0,,,,
2016-04-14 00:14:13.906093,,,43.39,,,
2016-04-14 00:14:13.907452,,,,2.0,,
2016-04-14 00:14:13.908488,,,,2.0,,
2016-04-14 00:14:13.909417,,21.0,,,,
2016-04-14 00:14:14.170051,,,,25.0,,
2016-04-14 00:14:14.171622,,10.0,,,,
2016-04-14 00:14:14.405348,,,,14.0,,
2016-04-14 00:14:14.406914,,11.0,,,,
2016-04-14 00:14:14.407977,,,,20.0,,
2016-04-14 00:14:14.408904,,8.0,,,,
2016-04-14 00:14:14.640219,,,,12.0,,
2016-04-14 00:14:14.641480,,10.0,,,,
2016-04-14 00:14:14.875653,,,,22.0,,
2016-04-14 00:14:14.877196,,8.0,,,,
2016-04-14 00:14:15.172916,,,,16.0,,
2016-04-14 00:14:15.174478,,12.0,,,,
2016-04-14 00:14:15.574207,,,,12.0,,
2016-04-14 00:14:15.576044,,9.0,,,,
2016-04-14 00:14:15.875343,,,43.38,,,
2016-04-14 00:14:15.876921,,,,71.0,,
2016-04-14 00:14:15.878390,,,,71.0,,
2016-04-14 00:14:15.879467,,16.0,,,,
2016-04-14 00:14:16.680474,,,43.39,,,
2016-04-14 00:14:16.681386,,,,2.0,,
2016-04-14 00:14:16.682309,,,,2.0,,
2016-04-14 00:14:16.683258,,20.0,,,,
2016-04-14 00:14:17.180521,,,43.38,,,
2016-04-14 00:14:17.181853,,,,59.0,,
2016-04-14 00:14:17.182781,,,,59.0,,
2016-04-14 00:14:17.183695,,24.0,,,,
2016-04-14 00:14:18.184101,,,,54.0,,
2016-04-14 00:14:18.185687,,29.0,,,,
2016-04-14 00:14:18.886607,,,43.39,,,
2016-04-14 00:14:18.887974,,,,19.0,,
2016-04-14 00:14:18.889123,,,,19.0,,
2016-04-14 00:14:18.890049,,15.0,,,,
2016-04-14 00:14:19.121899,,,,30.0,,
2016-04-14 00:14:19.123472,,10.0,,,,
2016-04-14 00:14:19.124802,,,,,43.4,
2016-04-14 00:14:19.125600,,,,,,4.0
2016-04-14 00:14:19.126520,,,,,,4.0
2016-04-14 00:14:19.128606,,,43.4,,,
2016-04-14 00:14:19.129230,,,,1.0,,
2016-04-14 00:14:19.130015,43.41,,,,,
2016-04-14 00:14:19.130645,,31.0,,,,
2016-04-14 00:14:19.131371,,,,1.0,,
2016-04-14 00:14:19.132073,,31.0,,,,
2016-04-14 00:14:19.357019,,41.0,,,,
2016-04-14 00:14:19.592536,,,43.39,,,
2016-04-14 00:14:19.593885,,,,51.0,,
2016-04-14 00:14:19.595056,,,,51.0,,
2016-04-14 00:14:19.595996,,34.0,,,,
2016-04-14 00:14:19.827205,43.4,,,,,
2016-04-14 00:14:19.828579,,2.0,,,,
2016-04-14 00:14:19.829700,,,,31.0,,
2016-04-14 00:14:19.830622,,2.0,,,,
2016-04-14 00:14:20.062162,43.41,,,,,
2016-04-14 00:14:20.063726,,35.0,,,,
2016-04-14 00:14:20.065325,,,,42.0,,
2016-04-14 00:14:20.066547,,35.0,,,,
2016-04-14 00:14:20.297284,,,43.4,,,
2016-04-14 00:14:20.298666,,,,1.0,,
2016-04-14 00:14:20.299793,,,,1.0,,
2016-04-14 00:14:20.300725,,31.0,,,,
2016-04-14 00:14:20.532412,,,43.39,,,
2016-04-14 00:14:20.533741,,,,10.0,,
2016-04-14 00:14:20.534882,43.4,,,,,
2016-04-14 00:14:20.535700,,8.0,,,,
2016-04-14 00:14:20.536630,,,,10.0,,
2016-04-14 00:14:20.537539,,8.0,,,,
